"run";"random_seed";"IRR";"tick";"Meta: Case";"Meta: Scenario";"name";"region";"technologyID";"Loadfactor";"Capacity";"capex";"opex";"specificRRR";"myCompanyRRR";"myCompany";"LRMC";"ownrLRMC";"certpriceneeded";"certpriceneeded_ownRRR";"StartTick";"startyear";"endyear";"endtick";"myinvestmentdecisiontype";"status";"estimannualprod";"exougenousflagg"
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_206";"Sweden";2;0.4;90.0;1.4096627E8;11.6;0.06202866261747517;0.05078085158954931;"Company 5907";46.397357748544344;0.0;33.3380069192741;0.0;0;0;0;0;2;0;315360.0;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_203";"Sweden";2;0.34;75.0;1.1913003E8;13.2;0.06202866261747517;0.0700418157116772;"Company 5925";54.7159166382458;0.0;44.221881722414786;0.0;0;0;0;0;2;0;223380.00000000003;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_191";"Sweden";2;0.34;165.0;2.72201786E8;14.6;0.06202866261747517;0.06885397094317036;"Company 5967";57.71830395576095;57.49749445427217;49.93167317626891;Infinity;0;0;0;0;2;3;491436.0;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Norway_81";"Norway";2;0.34;36.0;5.4474441E7;17.4;0.06871873429234782;0.06690730358993506;"Company 5841";59.470134772299396;56.055615322990256;53.38028514279292;Infinity;0;0;0;0;1;3;107222.40000000001;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_232";"Sweden";2;0.34;51.0;7.8728639E7;13.1;0.06202866261747517;0.054444268532729365;"Company 5919";53.44755396571772;0.0;42.56237546468268;0.0;0;0;0;0;3;0;151898.4;0
27;27;NaN;287.0;"2016_H1_BaseCase";"Normal";"FosenSnillfjord_2018";"Norway";2;0.346;150.0;1.400515016E9;17.453061224489797;0.0;0.0;"Company 6015";140.6716688383591;0.0;191.29527918208527;0.0;83;2018;2033;263;2;1;454644.0;1
27;27;0.042479323491510575;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_300";"Sweden";2;0.34;72.0;1.21551653E8;15.6;0.0;0.0;"Company 5973";38.27280959948667;0.0;17.07027072029356;0.0;43;2015;2030;223;3;1;214444.80000000002;1
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_174";"Sweden";2;0.34;21.0;3.0649795E7;12.3;0.06202866261747517;0.060059073685438814;"Company 5823";50.44722253488547;0.0;38.63678786061655;0.0;0;0;0;0;2;0;62546.4;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_175";"Sweden";2;0.32;48.0;7.2753233E7;13.9;0.06202866261747517;0.07230958984643376;"Company 5961";55.99152318512416;57.09593019016463;47.6723797133893;Infinity;0;0;0;0;2;3;134553.6;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_225";"Sweden";2;0.34;90.0;1.46973533E8;14.3;0.06202866261747517;0.07229782792317214;"Company 5973";56.98263946585976;58.0979719532657;48.96914104644129;Infinity;0;0;0;0;3;3;268056.0;0
27;27;0.050535973717916946;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_322";"Sweden";2;0.32;55.0;8.7651439E7;15.1;0.0;0.0;"Company 5961";37.840618254462434;0.0;16.34995181191983;0.0;19;2013;2028;199;2;1;154176.0;1
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_24";"Sweden";2;0.34;30.0;4.5558259E7;12.1;0.06202866261747517;0.06343626084193393;"Company 5859";51.791773829562786;49.66937059518085;46.208260322868966;Infinity;0;0;0;0;3;3;89352.00000000001;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Norway_27";"Norway";2;0.34;135.0;2.15102218E8;17.2;0.06871873429234782;0.06124430159529989;"Company 5877";61.49908355776378;55.81587129780249;55.98535456965743;Infinity;0;0;0;0;3;3;402084.00000000006;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_55";"Sweden";2;0.34;57.0;9.1436519E7;14.3;0.06202866261747517;0.05078085158954931;"Company 5907";56.22754868130866;49.422534073253956;47.98119185078988;Infinity;0;0;0;0;2;3;169768.80000000002;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_150";"Sweden";2;0.34;30.0;4.7016202E7;14.2;0.06202866261747517;0.06298112445280005;"Company 5889";55.161979168454124;52.80717463556252;46.587017051317055;Infinity;0;0;0;0;2;3;89352.00000000001;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Norway_59";"Norway";2;0.4;66.0;1.00759931E8;15.1;0.06871873429234782;0.05582457941192682;"Company 5943";51.17833387699897;44.95902447407111;42.73402479322427;Infinity;0;0;0;0;3;3;231264.00000000003;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_132";"Sweden";2;0.43;93.0;1.50873013E8;11.9;0.06202866261747517;0.04445031722166142;"Company 6003";45.426924763971826;0.0;31.06907849691909;0.0;0;0;0;0;2;0;350312.4;0
27;27;0.15377255399730486;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_239";"Sweden";2;0.41;15.0;2.2309065E7;12.4;0.06202866261747517;0.05496288515785934;"Company 5829";44.89534384520904;42.76869013001822;34.942309326351385;32.85152474984558;79;2018;2033;259;1;1;53873.99999999999;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Norway_110";"Norway";2;0.34;40.0;5.9329133E7;17.3;0.06871873429234782;0.05582457941192682;"Company 5943";58.53743388409086;0.0;52.18274354603678;0.0;0;0;0;0;3;5;119136.00000000001;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Norway_7";"Norway";2;0.29;60.0;9.8421477E7;22.4;0.06871873429234782;0.08010850599970575;"Company 5961";75.86913626718669;0.0;74.43578823458657;0.0;0;0;0;0;2;5;152424.0;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_34";"Sweden";2;0.37;156.0;2.64606905E8;14.7;0.06202866261747517;0.057273552686384156;"Company 5991";55.438816777479985;51.07116052260929;46.94922713089808;Infinity;0;0;0;0;2;3;505627.2;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Sweden_Hydro_2015";"Sweden";1;1.0;5.117960426179605;0.0;0.0;0.0;0.0;"Company 6015";0.0;0.0;-28.030647167310537;0.0;42;2015;2030;222;2;1;44833.333333333336;1
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Norway_Hydro_2019";"Norway";1;1.0;97.62176560121765;0.0;0.0;0.0;0.0;"Company 5841";0.0;0.0;-25.894501329107925;0.0;89;2019;2034;269;1;1;855166.6666666666;1
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_155";"Sweden";2;0.34;24.0;3.7494064E7;14.6;0.06202866261747517;0.04445031722166142;"Company 6003";55.43249505427633;46.67624905916055;46.94095588526516;Infinity;0;0;0;0;2;3;71481.6;0
27;27;0.0;287.0;"2016_H1_BaseCase";"Normal";"Wind_Sweden_67";"Sweden";2;0.34;100.0;1.65793423E8;14.2;0.06202866261747517;0.04422913202871386;"Company 6015";57.533317773260606;48.16310536163354;49.68964009369529;Infinity;0;0;0;0;2;3;297840.0;0
